target,text
0,@goddessminerals You have to be really careful that they're not trying to scam you as sad as that sounds 
0,It's been a long night . The show was amazing...and I just noticed the last show is tomorrow  noo! I'm gunna miss you all!
0,my friends don't do twitter  sadd
0,twitter wont let me upload a profile picture and its really annoying meee. 
0,"@mello826BA busy, i have homework "
0,Just cracked a twin egg while making brownies 
0,Doesn't look like I'm getting Hollywood tonight 
0,"ahhh, my shoulder "
0,@gokrisgo but it's not nice! 
0,@KTnestingspot yeah it was just beyond the entrance so I had to divert the kids it was disturbing poor thing 
0,@daaniiela_ ;) but in my days never happend something good.. all are always the same 
0,"I want to lick the tears off Lebron's face... Aw, crybaby, cry "
0,@Cesfranca we were supposed to.  haha
0,Just left kristins!  what wiill the night bring??
0,Argh so much homework and so little time! And work in 2 hours... The weekend goes waaaaay to quickly 
0,"coffee, study, eat, sleep...coffee, study, eat, sleep...thats the weekend for me...boo law school "
0,I have a headache. 
0,"@ktjbpa2006 yeah  why pay for m&amp;gs? Its no fun so basically I'm paying for fc for nothing. Laame. Yeah, get there early. Ill do the same"
0,is sitting in her new desk! Huhu now I'm far from my office friends... 
0,my favorite teacher died tonight.... 
0,Im sooo sad i didnt go to prom  fuck me. Atleast im drinking with my girls.
0,"is leaving june third for lebanon, i'm going to miss colorado and CARLY "
0,"@mdith welcome to the city! I've been lucky thus far, but I'm sure it's only a matter of time. sorry though "
0,finally finished the english project... but my printer got a paper jam  just great if only i knew how to fix it... 
0,@justin_roe  not really 
0,Pushing daisies comes back on tonight. I miss ned 
0,feeling a little 
0,is sad that her friends have gone home 
0,"@ozdj   That's bizarre. If it wasn't for the fact that it was Sunday, I'd def say Cyril's Deli."
0,"I can't believe that Dragonball Z Season 9 is the last season. Hopefully, Dragonball will be on DVD Season boxsets soon. "
0,"@tommcfly tomorrow you come for Sï¿½o Paulo again? i hope see you, really  is my last chance to meet you in Sï¿½o Paulo. sorry for my english!"
0,@kerry728 I'm starting to feel it too.. 
0,Busted my kick drum near the end of the set. Again! Sometimes theres no avoiding it; gotta stop the show. 
0,"@mattycus on my ret pally i kept on pressing hand of reckoning and pulling off tank, talk about dumb "
0,I seriously need to get a new ipod.  I don't like how all my songs DON'T fit on my cheesy 4GB ipod! Boo diggity! sucks!
0,My feet hurt. 
0,@fastloudclose oh.. well I'll just wait patiently as I ponder how ichat will work when it's with a pc? 
0,@officialTila I wish I had one now my grandma used to make me one everytime she had a real one 
0,i SOOOOOO wanted Labron an nem 2go to the finals &amp;beat up on Kobe an nem.. dammit. go magic..... 
0,Omgggg! DO YOU UNDERSTAND I HAD SOOOOOO MUCH FUN W/ MY SHAWNIE &amp; KALEIYAH BABYYYYY!!!!!! I'm so sad its over for today!!!!!! 
0,got home past my curfew  haha hope i dont get in trouble tomorow D:
0,Only works and sleeps. And works and sleeps some more. Can't wait to not be sick anymore. This is miserable  
0,What if we: @SMMpharmd what!?  otter pops are like...frozen popsicles (sp?) if you know what ice ti.. http://tinyurl.com/m75urp
0,Ohh bummer. It's just going to be another Sunday today 
0,@AzzyMichelle Of course you were here when I wasn't.  
0,is boardless i feel so alone 
0,@meg_bot who's he engaged to? Dats so sad 
0,"@kayteemick that's the worst, i'm srry bb "
0,dying to play text twist but slow internet is making me wait forever!  I don't even know if I'll really be able to play it after it loads 
0,I'm goin to bed. and no i'm not happy. 
0,@ChrisHall78 @logieo ah I'm busy busy these next two weeks! 
0,@da1da oh  well I hope you can switch hotels or something for cheap. if you want help doing research on another place let me know.
0,"Sleep or stay up...I'm not tired, but it's too late to really do anything around here...I have a conundrum "
0,"Right now my mom is on her way to Paris, jealous huh? Im gonna miss her so much "
0,man i sure could have used that advice about 1 1/2 ago =/ hmm memory's. 
0,urgent care with matt 
0,just called the lancome boutique where we were supposed to have a facial and unfortunately they are fully booked today 
0,@DNACowboy You said this was a romper room...now you won't let me play 
0,"@cupcakey88 oh wow, talk about being REALLY late saying happy birthday. Sorry!  Glad your party was fun. My birthday is Thursday."
0,i miss my roommate  july 17 can't come fast enough!
0,@jakriffer I can't figure out what 2 get. I need a lot of storage 4 all of my music. I may have 2 get a desktop instead of a laptop. 
0,"well, I had a blast 2day! got to ride on a bunch of RIDES! it was exciting. but, i hurt my pooor little toe  Ahh, well life goes on! okay!"
0,@songbookbaby I feel ya... lost 11 since yesterday   talking about music n such ?
0,@LadyShottaJessB I got the bad news when I got off work. I really had hope for them. and to top it off this toothache won't let me drink 
0,feelin like im gonna die. That probably wouldnt be half bad right now actually...   ~*~meg~*~
0,"@nkotbahamas2009 - I went thru the same thing w/ Joe, met him &amp; he was cool &amp; didn't see him in that way anymore.  Now I think Danny is..."
0,"Ugh, I miss you. "
0,Ugh im so tired. But i have to stay up for another hour and a half to make sure i get all of my laundry done. 
0,not so cute anymore hearing him protest the bottle  he wants mommy
0,I think im going to bed now 
0,Twitter 1 of 2: man.. I was jus thinkin about wet n wild n how much fun that place was  I would totally still go if it was still open.
0,"I wanna see the movie &quot;UP&quot; sooo badly  unfortunately, its still on the coming soon movie here in PI. Huhu "
0,GREAT night with evetta and shane  Gay movie though..  can't wait to get my toes did tomorrow  hahaha by the way no more monsters for me
0,"@4chen Come on, I can't be the ONLY one keeping this economy afloat with my love for designer purses and sushi "
0,it's a blah day today. cloudy and cool.  gonna play lazy and do as little as possible.
0,Wishes she would Feel better. 
0,Having a hard time citing when people are in pain they don't want to do stuff 
0,Wow this turned into camping on a beach in jeans and diesels. Shoot me. Ugh 
0,wants it to be summer for ever. 
0,taking care of my boyfriend. he's sick.  i dont like it.
0,one of my best friends just left and I miss her already! 
0,I don't want to see Cromwell's execution 
0,i hate wat im wearing now. and i hate my hair right now and i hate the fact that its hald 6 and i shud be in bed 
0,@Curvyboom I wanna be from Atlantis! 
0,"@tommcfly tom!!!!! I alredy miss you in Sï¿½o Paulo !! but I'm glad you back tomorrow  !! wish I could see you,take a picture with you "
0,Oh God The Iron Giant makes me so sad 
0,@pinkraygunguy  don't envy you that job. Any way you can batch them or use recognition software?
0,Feel so lonely! Oh how i need willie back from arizona! 
0,freezing back in aucklanafter a couple of days in Christchurch 
0,@pakeedy overdue for a pow wow 
0,lest be sad because 7 people un-followed her 
0,WHERES THE DAMN CAMERA WHEN YOU NEED IT?! &gt; HOW CAN I TAKE A PICTURE OF THE ANDY THINOG MAMBO JAMBO I MADE 
0,Aaaand I've already lost my shirt. 
0,"Pinched nerves and bulging discs are going to be the end of me. Ow, I say. "
0,@jickigirl ahhh U DID!?! was it really!?!?! i was totally gonna go see it but its not out anymore  was it good tho?? lol
0,"Pastor won't mention Christ's death or sin when defining the gospel, repeatedly saying only that it means Jesus is the way, truth, &amp; life "
0,Where my people at....I need someone to talk to 
0,Watchin hustle &amp; flow..whoop that trick come on whoop that trick...amazing lol! I wonder where my copy of the soundtrack went 
0,@3eb_official it was awesome meeting you at the acoustic session too bad i got sick and couldn't make it to the show. 
0,@ddlovato P.S. Why was Bride Wars embarrassing? I love that movie! And I love Kate Hudson! 
0,@TaN_yAy awww  I wish I could go out there... I'm still gonna try my super hardest to go how long will u b there?
0,"Trying not to hurt @kelsbells feelings, but the mojito is in the tiki mug. "
0,I hate when things are complicated 
0,"@ThatMikeRossGuy That's fucking bullshit man, sorry to hear that. "
0,Is males tweeting because of my johnie absence 
0,its hot in this house. and im sad. 
0,Damn. I'd spend more time in Starbucks if I weren't such a pussy; it's fucking cold! Feels like my muscles are gonna crush my ribcage. 
0,Ugh... Ariza has gas  It's SO gross.
0,why the fuck is everyone so cranky today. 
0,@cassieroseXO the red ones don't seem so great anymore 
0,"I feel a kinda achy all of the sudden,and really cold "
0,@DonnieWahlberg boys are stupid!! I need a ddub hug today  If knew how my night was gonna turn out I DEF wld have flown to vegas  instead
0,It's 1130 and i can't sleep to save my life! 
0,'he's this nice sweet genuine dude!  But...' feel sorry for the stranger 
0,@twisource omg awesome! although i bet the time difference will be really crap for me 
0,today i went shopping and then i smashed my thumb on the door. I am in serious pain because i also have a headache and i am sick.  help me
0,U know i love these nature shows but i could so do without the killing parts. 
0,Im frightened as to why all those whales beached themselves.  mass-ive suicide.
0,im missing elise.  i need a hug?  anybody? 
0,Way to just not tweet me anymore 
0,"@KathrynKinney I tried to send you a message from my phone, but I never got a response... "
0,My bff is mad at me and my drinking buddy isnt happy either  boo
0,"My team is getting absolutely thrashed and my knee is fucked to the point I cant even walk, time to start drinking in the corner "
0,feels sad  last 2 weeks na ng Hot Shot (tears) http://plurk.com/p/xbnwx
0,@MsASiia that's not nice  .. How I'm supposed to keep in contact with ms asia if u dnt hav bbm?
0,Anthony is so mean to me  somebody else needs to come over.
0,@parisjay yeahhh ill take your word for it. this is soooooo fucking confusing. i want pizza 
0,stood up twice by the same person in less than two weeks. i'm sad. thought i was at least a little important. guess not 
0,@thomasfiss noooo rain!!! That means its coming to Laguna!I wanted to go to the beach tomorrow! 
0,Still tweeting at 12:30.  FAIL.
0, just when i was thought i was doing something good
0,Does anyone else still play neopts? I have no neofriends (except for Dylan). I am a very lonely person 
0,"Metro is getting crazy, but I'm missing my No. 1 "
0,@PRETTYME422 workin workin mama!! Not to busy!  &lt;TLC&gt;
0,Going to try sleeping in these new sleepable contacts. scary. PS. Anyone know of any good vacationing spots? Lake Powell is no more 
0,ugh i can't get the internet to work  i'm at the new studio and i have to unpack.. and clean..
0,'s phone died before the first inning... boo for no twitter during the game 
0,"@farkirikofar did you mind  ? i just want to say 'done' in case you ask again, twitter always going like a blast~"
0,When will I be able to go to the beach? 
0,"Goodbye, Cavs. "
0,"@lola0813 so when are we gonna hang out?  You're always off doing fabulous things, like that amazing date instead.  "
0,Facing the facts. i wish you were here 
0,I'm at a loss... Which S should I go for? Shopping or studying? HELP!!! 
0,Im so sick and all i want is some @lolo1028 and Kimmy time 
0,"Sooo, I'm in miramesa with nahthing to dooo  txt me."
0,Haha I got a full car already 
0,I miss my boyfriend 
0,The worst thing about merging is how time consuming it is 
0,"i'm so pooped. work sucked  &amp;my feet hurrrrrt! im gonna shower and knock the fuck out, hahaha."
